01Kjm,8/KP2r1pk/5p2/7p/4b2P/3Q4/8/8 w - - 3 72,d3e4 e7e4 b7b8q e4a4 a7b7 a4b4 b7c8 b4b8,1319,76,88,363,crushing endgame skewer veryLong,https://lichess.org/MfV6fbcL#143,
01M07,1r6/2p4p/2r5/kN1p2p1/P4p2/2PRnP2/3R2PP/6K1 b - - 6 36,a5a4 b5d4 b8b1 g1f2 c6c3 d3c3 e3d1 d2d1,2600,114,87,403,advantage endgame veryLong,https://lichess.org/2Mo0mqhm/black#72,
01MLC,8/4kp2/4p1pp/1r2P2P/1P3PK1/8/8/1R6 b - - 0 39,f7f6 h5g6 f6e5 g4h5 e5f4 h5h6 f4f3 g6g7 e7f7 b1f1,2653,86,92,1607,advancedPawn crushing endgame rookEndgame veryLong,https://lichess.org/kq5aKXa2/black#78,
01OkZ,8/p7/8/2p3P1/3k1N1P/6K1/8/3b4 b - - 4 42,a7a5 h4h5 d4e5 h5h6 d1c2 g3g4 c2f5 g4h5 e5f4 g5g6,2115,120,78,36,crushing defensiveMove endgame master quietMove sacrifice veryLong,https://lichess.org/7YyhD0TT/black#84,
01Ovv,r2r2k1/4qppp/8/1Q6/Rp1P4/1P4P1/K1P4P/5R2 w - - 0 31,a4a8 d8a8 a2b2 e7a7 b5b4 a7a2 b2c3 a8c8,1786,74,87,215,advantage endgame veryLong,https://lichess.org/kwsNUNzr#61,
01PDg,1b5k/ppq2p1b/2p1pp1p/2n4Q/2N1PP2/PPN3rP/2P3BK/3R4 w - - 0 24,h5c5 c7f4 c3e2 g3g5 e2f4 b8f4 h2g1 g5c5,2675,107,86,105,advantage discoveredAttack middlegame sacrifice veryLong,https://lichess.org/iybxpj1j#47,
01PVq,5b1N/p1pkq1pp/b3p3/3p4/3P4/1RB1P3/P1Q2KPP/8 w - - 3 21,c2h7 e7f6 f2e1 f6f1 e1d2 f1e2 d2c1 a6d3 h7d3 e2d3,2133,76,90,1569,advantage middlegame veryLong,https://lichess.org/TdnLNoRn#41,
01RvJ,8/8/2pp2kb/p3p3/P1P3NK/2P2P2/8/8 w - - 0 51,g4h6 g6h6 f3f4 h6g6 c4c5 d6d5 h4g4 d5d4 c3d4 e5d4,2620,101,88,121,crushing endgame quietMove veryLong zugzwang,https://lichess.org/cB5tNFFr#101,
01S0o,rq3rk1/p1pn1p2/1pQ1p2p/1N2P1p1/2P3n1/8/PP3PPP/R3KB1R w KQ - 3 17,b5c7 d7e5 c6a8 b8c7 a8e4 c7c5 e4c2 f8d8,2391,87,55,358,crushing defensiveMove middlegame veryLong,https://lichess.org/w4256bcb#33,Indian_Defense Indian_Defense_Seirawan_Attack
01SMk,r4rk1/pbp2ppp/1pNbp3/1B2n3/Q2P4/4PqP1/PP3P1P/RNB2RK1 b - - 0 13,e5c6 b1d2 f3d5 e3e4 d5d4 b5c6 d4a4 c6a4,1837,76,86,178,advantage middlegame veryLong,https://lichess.org/Bgmp2kSF/black#26,Reti_Opening Reti_Opening_Reti_Accepted
01StO,r2r2k1/pp6/2p1p2Q/4qp1R/2P5/5BPP/1P3P2/6K1 b - - 1 26,g8f7 h5g5 d8h8 f3h5 f7e7 g5g7 e5g7 h6g7,2334,75,93,953,clearance crushing endgame veryLong,https://lichess.org/vdgMKtjk/black#52,
01UH3,2r1kb1r/ppq2ppp/2n1p3/3pPn2/N2P4/4BN2/PP2QPPP/2R2RK1 w k - 9 14,c1c2 c6d4 f3d4 f5d4 e3d4 c7c2 e2b5 c2c6,2003,76,95,2941,crushing fork master middlegame veryLong,https://lichess.org/E4vbCZEr#27,French_Defense French_Defense_Advance_Variation
01UPC,3r1k2/1b3ppQ/p2q3p/1p2b3/8/P2p2P1/1P3P1P/1BR1R1K1 w - - 0 31,c1d1 d6d5 h7h8 f8e7 e1e5 d5e5 h8d8 e7d8,1691,75,95,3816,crushing middlegame quietMove veryLong,https://lichess.org/3liE0X18#61,
