0ittY,r2k2nr/pppb2pp/2n2q2/8/8/1BP1PN2/P1PQ1PPP/R3K2R b KQ - 0 14,c6e5 e1c1 f6e7 f3e5,2206,74,93,6190,castling crushing middlegame short,https://lichess.org/GUhKleSM/black#28,Englund_Gambit_Complex Englund_Gambit_Complex_Englund_Gambit
0kcIS,r2qk1nr/pp3pp1/2pbp2p/8/3PQB2/2P2N2/PP3PPP/R4RK1 w kq - 1 14,f1e1 g8f6 e4f5 e8g8 e1e6 d6f4,2416,84,80,128,castling crushing long middlegame,https://lichess.org/9qojNUgB#27,Scandinavian_Defense Scandinavian_Defense_Mieses-Kotroc_Variation
0m0ym,4k2r/p1q2ppp/4p3/2b5/6nr/P1N1P1P1/1P3P1P/R1BQ1RK1 w k - 1 19,d1f3 e8g8 h2h3 g4e5,1504,500,100,0,castling equality middlegame short,https://lichess.org/n775ChqO#37,
0n8nJ,r2r2k1/1b2bppp/p1p1pn2/1pPq2B1/8/4PN2/PP2QPPP/1BR1K2R b K - 4 15,e7c5 e1g1 c5e7 f1d1 d5d1 c1d1 d8d1 e2d1,2565,98,90,128,advantage castling clearance middlegame trappedPiece veryLong,https://lichess.org/AZvZ0Hh6/black#30,Queens_Gambit_Declined Queens_Gambit_Declined_Orthodox_Defense
0pFA3,rn2k2r/p1q2pp1/2pbpn1p/2ppNb2/3P1B2/1QN3P1/PP2PPBP/R4RK1 w kq - 0 12,d4c5 d6e5 f4e5 c7e5 b3b7 e8g8,1691,97,87,1060,castling crushing defensiveMove long middlegame,https://lichess.org/chMrvM37#23,Queens_Gambit_Declined Queens_Gambit_Declined_Baltic_Defense
0ptZf,r1b2rk1/pppp1p1p/2n1pQ2/4P1N1/3P2P1/8/PPP2PP1/R3KB1q b Q - 0 14,c6d4 e1c1 h1h4 g2g3,2669,102,78,203,castling crushing middlegame short,https://lichess.org/S3BADKH0/black#28,French_Defense French_Defense_Normal_Variation
0wVxk,r2qkb1r/pp1b1ppp/2p5/8/4n3/1P6/PBP2PPP/RN1QKB1R w KQkq - 0 9,d1e2 f8b4 c2c3 e8g8 c3b4 f8e8,2556,109,90,1396,advantage castling clearance defensiveMove long opening sacrifice,https://lichess.org/Udu8uPpH#17,Philidor_Defense Philidor_Defense_Other_variations
0yBu9,r3k2r/pp2nppp/3bq3/3N4/2Q5/4B3/PPP2PPP/R4RK1 w kq - 1 15,f1e1 e6d5 c4d5 e7d5 a1d1 e8c8 d1d5 d6h2 g1h2 d8d5,2505,99,86,505,advantage castling middlegame veryLong,https://lichess.org/hJgEoQB2#29,Caro-Kann_Defense Caro-Kann_Defense_Advance_Variation
0zB69,r3kb1r/pQp1pppp/1n6/2P1P3/8/8/Pq4PP/RN2KB1R b KQkq - 0 12,b2a1 f1b5 e8d8 e1g1 a1d4 g1h1 d4d5 b5c6,2261,77,92,1981,castling crushing middlegame veryLong,https://lichess.org/73qb5mqZ/black#24,Alekhine_Defense Alekhine_Defense_Four_Pawns_Attack
0zGff,r1bq1rk1/pppp1pp1/5n2/4p1N1/4PP1Q/3P4/PPP3PP/R3K2R b KQ - 0 13,e5f4 e1g1 f8e8 f1f4 d7d5 a1f1 e8e5 f4f6 e5g5 h4g5,2717,118,89,237,castling crushing middlegame pin quietMove veryLong,https://lichess.org/Vw3OjaZF/black#26,Bishops_Opening Bishops_Opening_Vienna_Hybrid
12Muv,r1b1kb1r/p1Q2ppp/4qn2/2p5/2P1p3/1P1pP1P1/PB1P1P1P/RN2K2R b KQkq - 5 13,f8d6 c7c6 e6d7 c6a8 d7g4 e1g1,2126,199,100,9,castling defensiveMove equality fork long middlegame,https://lichess.org/35KFQzO0/black#26,
