0199s,r4r1k/1p2b1p1/4p1Qp/1qppP3/p4P2/2P1P1P1/PP4P1/1K1R3R b - - 0 20,b5e8 h1h6 g7h6 g6h6 h8g8 d1h1,1419,75,84,457,crushing defensiveMove kingsideAttack long middlegame sacrifice,https://lichess.org/alW9L2kD/black#40,
01Amj,8/8/8/2p1K3/p7/Bk6/8/8 w - - 1 54,a3c1 a4a3 c1a3 b3a3 e5d5 a3b4,2040,75,99,730,bishopEndgame crushing defensiveMove endgame long,https://lichess.org/iXkrIxi8#107,
01Btz,2r1k2r/1p2bppp/1q1p4/p2Pp1P1/5n1P/1N3P2/PPPQ4/2KR1B1R w k - 0 17,a2a4 b6b3 f1b5 e8f8,1426,72,95,21244,advantage defensiveMove middlegame pin short,https://lichess.org/FMeNuY7a#33,Sicilian_Defense Sicilian_Defense_Najdorf_Variation
01C5B,1r4k1/2pRrppp/1pP5/pQ6/8/q7/5PPP/3R2K1 b - - 3 28,e7d7 c6d7 a3e7 g1f1,2677,105,90,590,advancedPawn advantage defensiveMove endgame short,https://lichess.org/JLP9v3nU/black#56,
01DvO,r1r3k1/1QP1qpp1/7p/R3P3/6PP/6K1/p7/B7 b - - 4 42,a8a5 b7c8 g8h7 c8b7,1408,209,100,10,defensiveMove endgame equality hangingPiece short,https://lichess.org/uQpGLSZy/black#84,
01GHp,r4r1k/ppp4p/2n5/2b5/8/6N1/PPPP2PP/R1B2RK1 w - - 7 18,g1h1 f8f1 g3f1 a8f8 f1g3 f8e8,2332,88,86,597,advantage clearance defensiveMove long middlegame,https://lichess.org/xBiZzLMA#35,Kings_Gambit Kings_Gambit_Other_variations
01ICu,8/5B2/8/8/5k2/2n1p3/Pr3PKP/R7 w - - 0 38,g2f1 b2f2 f1g1 c3e2 g1h1 e2d4,2231,117,69,28,crushing defensiveMove endgame long,https://lichess.org/ajg0odGo#75,
01IdQ,Q3r3/1P6/KP1q4/5k2/8/8/8/8 b - - 0 72,d6d8 a8d8 e8d8 a6a7,1576,75,93,899,crushing defensiveMove endgame master short,https://lichess.org/dqJdxwOV/black#144,
01IiI,5b1k/1p5p/p1n1QPp1/8/3q1R2/P5PK/2r4P/5R2 b - - 3 29,d4d3 e6f7 d3d8 f1d1 d8c8 d1d7,2403,83,78,106,crushing defensiveMove long middlegame,https://lichess.org/ZZHls8bT/black#58,
01JKz,r3r1k1/ppp1qppp/5n2/4P3/8/2Q1B3/PPP4P/2KR2R1 b - - 0 19,e7e5 e3d4 e5f4 c1b1 a8d8 g1g7 g8f8 g7g1,2601,78,95,204,advantage defensiveMove middlegame veryLong,https://lichess.org/Eptc3qIK/black#38,
01LIb,8/p4kp1/4r3/3R2P1/5P2/P3PQ2/4R2K/2q2r2 w - - 1 40,f3h5 f7e7 d5d7 e7d7 h5f7 d7d6,2455,77,83,79,advantage defensiveMove endgame long,https://lichess.org/f812IDXr#79,
01MNV,8/1p4k1/1p1p4/2p1p2K/P1P1P3/1P1P4/8/8 b - - 0 38,g7f6 h5h6 f6e6 h6g6 e6e7 g6g7,1953,75,89,937,crushing defensiveMove endgame long pawnEndgame zugzwang,https://lichess.org/fFIG7SW1/black#76,
01MnR,r7/q1pb1pbk/3p2pp/3P4/2Pp2P1/2BP3P/2Q2PB1/R5K1 b - - 8 24,a7a1 c3a1 a8a1 g2f1,1923,76,89,160,advantage defensiveMove master middlegame short,https://lichess.org/Lbcui4gX/black#48,
01NGp,8/4k3/4p3/4b1p1/6P1/1N4p1/p1N3K1/8 w - - 2 47,b3d2 e7d6 d2b3 d6d5,2296,92,82,82,advantage defensiveMove endgame master masterVsMaster short,https://lichess.org/knQO69mD#93,
01NZA,8/p7/6p1/P1KR1k1p/1P2r3/8/8/8 b - - 2 52,e4e5 d5e5 f5e5 b4b5,1931,164,88,9,crushing defensiveMove endgame rookEndgame short,https://lichess.org/igpHQlEe/black#104,
01OYe,3Q4/p5k1/1p2p1pn/1P1p1p1R/3P1P2/qN2r3/P1r3PP/R5K1 w - - 2 40,d8d7 h6f7 h5h7 g7h7,1001,75,98,543,crushing defensiveMove middlegame short,https://lichess.org/GbHWYq9g#79,
01OkZ,8/p7/8/2p3P1/3k1N1P/6K1/8/3b4 b - - 4 42,a7a5 h4h5 d4e5 h5h6 d1c2 g3g4 c2f5 g4h5 e5f4 g5g6,2115,120,78,36,crushing defensiveMove endgame master quietMove sacrifice veryLong,https://lichess.org/7YyhD0TT/black#84,
01S0o,rq3rk1/p1pn1p2/1pQ1p2p/1N2P1p1/2P3n1/8/PP3PPP/R3KB1R w KQ - 3 17,b5c7 d7e5 c6a8 b8c7 a8e4 c7c5 e4c2 f8d8,2391,87,55,358,crushing defensiveMove middlegame veryLong,https://lichess.org/w4256bcb#33,Indian_Defense Indian_Defense_Seirawan_Attack
01Tbk,5k2/2r3b1/p2pPr2/1pqP2Q1/8/P7/1PPR4/1K5R b - - 0 32,c5c4 d2f2 c4d4 h1f1,1688,353,82,9,crushing defensiveMove middlegame short,https://lichess.org/gKfuBR0r/black#64,
01UYy,3k4/1K1p4/4p2p/2P1Pp2/B4n2/8/7P/8 w - - 0 51,a4d7 f4d3 d7b5 d3c5 b7c6 c5e4,2196,78,90,72,crushing defensiveMove endgame long,https://lichess.org/Cr2bsbhv#101,
01UsT,r3r1k1/pp2qp1p/3b2p1/3p4/3P2n1/1PN5/PBP1BPPP/R2QK2R w KQ - 6 15,h2h3 g4f2 e1f2 e7e3 f2f1 d6g3,1965,78,94,5369,advantage attackingF2F7 attraction defensiveMove long middlegame sacrifice,https://lichess.org/WC1zB0Po#29,Zukertort_Opening Zukertort_Opening_Nimzo-Larsen_Variation
01V9z,8/5k1p/5p2/3pbP2/3B3P/5K2/1P6/8 w - - 5 32,d4c3 e5c3 b2c3 h7h5,2446,82,81,58,bishopEndgame crushing defensiveMove endgame master short,https://lichess.org/LrjvPRU6#63,
01VB3,8/4B3/2k5/2P1Kp2/5Pp1/3Pn3/8/8 w - - 3 45,d3d4 g4g3 d4d5 c6d7,2211,100,78,26,crushing defensiveMove endgame short,https://lichess.org/GDMQ00vn#89,
01VHY,2k5/p1p5/P7/1PP1rp2/7p/6pP/6P1/2R3K1 b - - 3 39,f5f4 b5b6 c8b8 b6b7 e5e6 c1a1,2774,106,87,380,advancedPawn crushing defensiveMove endgame long rookEndgame,https://lichess.org/irrUnPjb/black#78,
01XoC,8/1q4p1/6kp/3BQ3/5pP1/6b1/4p1K1/8 b - - 17 47,e2e1n g2h3 b7d5 e5d5,1958,76,87,161,crushing defensiveMove endgame master short,https://lichess.org/S7Z0kgOk/black#94,
01ZrS,3R4/1br1npp1/1p2p1k1/p3P1pN/P1B3P1/1P5P/5P2/6K1 b - - 2 31,e7c6 c4d3 f7f5 e5f6 g6f7 d8h8,2769,94,94,264,advantage defensiveMove discoveredAttack enPassant endgame long,https://lichess.org/jv7NukFp/black#62,
01aSR,8/1p2qkpQ/p2p1r1p/3Pp3/7P/3R4/PPr2P2/5RK1 b - - 1 26,f6g6 d3g3 e7f6 h4h5 g6g5 h7c2,1758,283,-11,13,crushing defensiveMove endgame long,https://lichess.org/yIYhwNlU/black#52,
01abk,8/6pp/2p2p2/7P/1k6/p2K4/B4P2/8 w - - 1 42,d3d4 g7g5 h5g6 h7g6 d4d3 g6g5 d3c2 f6f5,2695,84,86,64,bishopEndgame crushing defensiveMove endgame quietMove veryLong,https://lichess.org/2CRW7uvj#83,
01bzQ,8/pQ3pkp/4r3/2BNb1p1/8/6q1/P5P1/1R3K2 w - - 1 34,b1b3 g3g4 d5e3 e5g3,2289,107,81,19,advantage clearance defensiveMove middlegame short,https://lichess.org/6NmQ4eBI#67,
01clX,8/8/2p2k2/1p2rp2/p2R2pP/P1P3P1/5PK1/8 b - - 2 47,e5d5 d4d5 c6d5 g2f1,2453,90,82,313,crushing defensiveMove endgame rookEndgame short,https://lichess.org/SEvRZOSC/black#94,
01ewN,8/6rp/ppp1b2R/2p1k3/5pP1/P1PPnP1P/1P2RK2/8 b - - 4 40,g7d7 e2e3 f4e3 f2e3 e5d6 f3f4,2178,80,85,48,crushing defensiveMove endgame long,https://lichess.org/EASALUiq/black#80,
01ghr,8/8/5k2/6p1/r2RK1P1/5P2/8/8 b - - 51 68,a4d4 e4d4 f6e6 d4e4,1058,78,92,358,crushing defensiveMove endgame short zugzwang,https://lichess.org/KxPFdOcY/black#136,
01gpx,4k3/7r/p1PPK3/4P2p/1p6/8/7P/8 b - - 0 51,b4b3 d6d7 e8d8 e6d6 h7h6 e5e6 h6e6 d6e6 d8c7 e6e7,2229,82,91,598,advancedPawn crushing defensiveMove endgame rookEndgame veryLong,https://lichess.org/TG0Tay8m/black#102,
01iEi,8/8/4pk2/p1p4p/Pp1pKp2/1P1P2PP/2P5/8 w - - 0 38,g3f4 h5h4 f4f5 e6e5 e4d5 f6f5 d5c5 f5f4,2219,158,45,15,crushing defensiveMove endgame pawnEndgame quietMove veryLong zugzwang,https://lichess.org/FMV2YNpv#75,
01l8G,3q2k1/5pp1/3Np2p/2b1P3/p1p1P3/2B4P/1Q3PP1/6K1 w - - 0 38,d6b7 d8d1 g1h2 a4a3 b2a1 d1a1 c3a1 c5b4,2313,80,90,1443,advantage defensiveMove endgame veryLong,https://lichess.org/Az38qMpJ#75,
01mBE,8/8/p3p3/3p2p1/1P1Ppk2/2P4P/5P2/5K2 w - - 3 42,f1g2 e6e5 d4e5 f4e5 g2f1 e5f5 f1e1 g5g4 h3h4 f5g6,2786,96,96,151,crushing defensiveMove endgame pawnEndgame veryLong zugzwang,https://lichess.org/HwU6hxlJ#83,
01mGq,8/8/p1k3p1/P1P2p2/2K3Pp/7P/8/8 w - - 0 51,g4f5 g6f5 c4d4 f5f4,862,98,83,103,crushing defensiveMove endgame pawnEndgame short,https://lichess.org/ROGXECAH#101,
01mMm,4rbk1/3n3p/3p2p1/3Pp3/2p1P1P1/PqN1BP2/7Q/4K2R b K - 2 26,b3c3 e3d2 c3a1 e1e2 a1h1 h2h1,1054,76,79,95,advantage defensiveMove long middlegame,https://lichess.org/rt78hbig/black#52,
01raT,6k1/5r2/4K1p1/3R2P1/8/8/8/8 b - - 9 69,g8g7 d5d7 f7d7 e6d7 g7f7 d7d6,1027,103,86,29,crushing defensiveMove endgame long rookEndgame,https://lichess.org/s7qT56Ht/black#138,
01sGM,3q1r1k/6pp/4Qn2/8/3P1R2/5P2/r6P/2R1B2K b - - 0 32,a2h2 h1h2 d8b8 e1d2,2129,84,85,30,crushing defensiveMove hangingPiece middlegame short,https://lichess.org/SJtPkORi/black#64,
01tei,8/8/8/1kr2P1R/8/6K1/8/8 w - - 0 52,f5f6 c5h5 g3g4 h5h8 g4f5 b5c6,2644,81,93,454,crushing defensiveMove endgame hangingPiece long quietMove rookEndgame,https://lichess.org/DlcVV8pm#103,
01uIa,2r2rk1/1p4p1/p3p2p/3p1p1q/8/2P1R3/PP1N1P2/RQ3K2 w - - 0 25,d2f3 f5f4 e3d3 e6e5,1974,178,56,8,crushing defensiveMove middlegame short,https://lichess.org/W6FZAi1T#49,
01vys,8/8/4p1k1/5qp1/8/6QP/5PK1/8 w - - 13 94,g3d6 f5d5 d6d5 e6d5 g2f3 g6f5 f3e3 f5e5 e3d3 d5d4 f2f3 e5d5,2341,86,76,68,crushing defensiveMove endgame master masterVsMaster queenEndgame quietMove veryLong zugzwang,https://lichess.org/1c1XWvJg#187,
01wyO,8/8/8/pp1p1k2/6pP/1PP3K1/P7/8 w - - 0 41,a2a3 b5b4 c3b4 a5b4 a3a4 d5d4,1684,74,96,870,crushing defensiveMove endgame long pawnEndgame,https://lichess.org/rl4A3tVa#81,
01ySE,2k5/6K1/2q2pQ1/p7/8/6P1/7P/8 w - - 0 66,g6f6 c6f6 g7f6 a5a4,1189,109,71,25,crushing defensiveMove endgame queenEndgame short,https://lichess.org/xLCcgJbV#131,
01zXC,8/8/4kpp1/8/5PP1/5K2/8/8 w - - 1 52,f3g3 e6d5 f4f5 g6g5 g3f3 d5d4,2192,75,92,89,crushing defensiveMove endgame long pawnEndgame quietMove,https://lichess.org/msR18GoF#103,
021J6,8/6p1/Pk5p/1B1n1P2/1K6/8/7P/8 w - - 3 42,b4a4 d5c3 a4b3 c3b5 b3c4 b6c6,2435,102,35,23,crushing defensiveMove deflection endgame long,https://lichess.org/jbuYDCrm#83,
0248u,8/8/8/p2k1p2/2pP1P2/2K5/1P6/8 b - - 0 37,d5e4 c3c4 e4f4 d4d5 f4e5 c4c5 f5f4 d5d6 e5e6 c5c6,1208,77,85,128,crushing defensiveMove endgame pawnEndgame quietMove veryLong,https://lichess.org/oW1HIbhI/black#74,
