0SGJO,7r/4kpp1/Qp4p1/p1b5/3pPBP1/P6q/5K2/2R5 b - - 7 35,d4d3 c1c5 h3h4 f4g3 h4f6 f2e3 b6c5 a6b7 e7e8 b7b5,2323,207,100,12,endgame equality sacrifice veryLong,https://lichess.org/dJPkwi6G/black#70,
0SKmJ,8/8/6Kp/2p4p/p2k3P/P2P4/1P6/8 w - - 6 42,g6h5 d4d3,1608,500,100,2,endgame equality oneMove pawnEndgame,https://lichess.org/TpG82IvJ#83,
0SNRo,3r1kr1/4qp1p/p1B2Qp1/1p6/2p5/P2bPN2/1B3PPP/R2R2K1 w - - 0 22,f3e5 e7f6 e5d7 d8d7 b2f6 d7d6,1461,451,100,1,equality hangingPiece long middlegame,https://lichess.org/QTCGvcB2#43,
0SRQu,r7/pppqnr1k/7B/3P1bQ1/Pbn1N3/8/1P3PPP/R3R1K1 b - - 2 17,b4e1 e4f6 h7h8 f6d7,1637,324,100,4,equality fork middlegame short,https://lichess.org/XNGqIEz0/black#34,
0STH7,r3r3/ppp2p1p/b4Pk1/4n3/P3NR2/1BP5/2P3PP/4R1K1 w - - 1 23,e4c5 e5f3 g2f3 e8e1,1522,500,100,2,discoveredAttack equality kingsideAttack middlegame short,https://lichess.org/y03P13ip#45,
0STfT,2r3k1/1Q1b1pp1/4p2p/3p4/8/7P/5qP1/1R3B1K b - - 9 35,f2c2 b7d7 c2b1 d7c8,1465,357,100,2,endgame equality hangingPiece short,https://lichess.org/zmxDQOJg/black#70,
0Sdxf,r1bq1rk1/pp3ppp/2nb1n2/3p4/8/2NBP3/PP2NPPP/R1BQ1RK1 b - - 5 10,d6h2 g1h2 f6g4 h2g3,1861,276,100,5,equality hangingPiece opening short,https://lichess.org/8fmQf5MU/black#20,
0SiJy,B6k/6p1/1p4q1/1Pp1pp2/2Pp3p/3PbQ1P/6P1/7K b - - 0 35,g6g3 f3h5 e3h6 a8d5 g3e1 h1h2 h8h7 h5f5,1580,353,100,11,endgame equality quietMove veryLong,https://lichess.org/TWFTNRxe/black#70,
0Stc3,2k2r2/pp4R1/2p1p1P1/4P3/8/4B1p1/PP2K3/r7 b - - 0 34,a1a2 g7f7 f8g8 g6g7,1879,334,100,3,advancedPawn endgame equality short,https://lichess.org/OslhyCNs/black#68,
0Stzm,r3k2r/1pqnn1pp/p3p3/3pP3/5BQ1/8/P1P2PPP/1R1R2K1 b kq - 1 16,e8g8 g4e6 g8h8 e6e7 f8f4 e5e6 c7c5 e7d7,2159,76,97,217,equality fork middlegame veryLong,https://lichess.org/8N2Zhu04/black#32,
0T4fX,4r1k1/5pp1/2b5/2P5/P2P3p/2P3qP/3Q1Rp1/R1N3K1 w - - 2 32,c1d3 g3h3 f2g2 c6g2 d2g2 h3d3,1760,80,100,341,equality long middlegame,https://lichess.org/k349HNlu#63,
0T9TB,RRb2r1k/1B2n2r/1p2p2p/1Pp1np2/2Pp3q/3P2N1/3B1QPP/6K1 w - - 0 33,b8c8 e7c8 a8c8 f8c8,1563,500,100,2,equality middlegame short,https://lichess.org/P9MGB27v#65,
0TF7S,6k1/7q/2p1N3/1p1p4/1P1Pp1p1/4P1Qb/2BK4/r7 b - - 5 39,h7d7 g3b8 g8f7 e6g5 f7g6 g5e4 d5e4 c2e4 g6f7 b8f4,2086,259,100,5,endgame equality exposedKing veryLong,https://lichess.org/HJpZXclJ/black#78,
0TMEj,r2q1rk1/pbpp1pbp/np4pn/4p3/2PPP3/P1N1BP2/1P1Q2PP/R3KBNR w KQ - 0 9,e3h6 d8h4 g2g3 h4h6 d2h6 g7h6,1444,500,100,1,equality long opening,https://lichess.org/F6Fz2Ue8#17,
0TTvU,rn3rk1/pp5p/2p3p1/3Bb3/N3p2q/4P2b/PPPQ1PP1/R1B2RK1 b - - 0 15,c6d5 d2d5 f8f7 d5e5 h3g2 e5e8,1660,353,100,7,equality fork long opening,https://lichess.org/mwLEoZO0/black#30,
0Tc4O,rnb1k2r/ppp2ppp/8/2bpP3/2P2P2/6qN/PP1KP1P1/RNBQ1B1R w kq d6 0 9,d1e1 c5e3 d2d1 g3e1 d1e1 e3c1,1616,500,100,0,equality long opening,https://lichess.org/nZ2cC1kQ#17,
0TeCP,r5k1/p4p1p/6p1/3P4/4q3/1R6/PP2K3/R2Q4 w - - 0 27,b3e3 e4g2 e2d3 g2d5,1547,500,100,0,endgame equality interference short,https://lichess.org/vbNLULTR#53,
0TqJP,r2q2k1/ppp2pp1/7p/3nrb2/4N3/P2BP3/1PQ2PPP/3RK2R b K - 1 16,f5e4 d3e4,687,165,67,56,equality middlegame oneMove,https://lichess.org/e3D64J1G/black#32,
0TwYq,r1bqk2r/pp1p1ppp/1bn1pn2/8/1P1NP3/2P2P2/P2Q2PP/RNB1KB1R b KQkq - 4 9,f6e4 f3e4,1715,76,55,80,equality hangingPiece oneMove opening,https://lichess.org/B3xzNV92/black#18,
0TxlM,r4qk1/4p2p/pp2P1p1/2pP1r1n/2P1N1P1/3Q4/PP1B1b1P/1R2R1K1 w - - 0 25,g1g2 f2e1 b1e1 h5f4 d2f4 f5f4,2219,175,100,19,equality fork long middlegame,https://lichess.org/zdCVkURF#49,
0UA22,r2qr1k1/ppp2pp1/4bn2/2Ppn1N1/B7/P1P3Q1/1P3PPP/R4RK1 b - - 2 18,f6d7 f2f4 f7f6 g5e6 e8e6 f4e5,2238,161,100,16,equality long middlegame,https://lichess.org/xPXJuryr/black#36,
0UCR1,k3r3/1p1Q3p/q7/2pR1p2/8/4P3/PPP3Pb/R5K1 w - - 0 28,g1h2 a6h6 h2g1 h6e3,1877,155,100,23,endgame equality short,https://lichess.org/kLkXJg6C#55,
0UCcg,1r2r1k1/p1p3Pp/6q1/4pn2/4N2P/3P1N2/3QPPK1/B6R w - - 1 27,g2f1 b8b1 f3e1 b1a1,1588,352,100,1,equality fork middlegame short,https://lichess.org/PHCth4EN#53,
0UHk8,rnbqk2r/ppp1bp2/6n1/4P3/3P2B1/6p1/PPP3Np/RNBQ1R1K b kq - 2 14,c8g4 d1g4,886,144,33,23,equality oneMove opening,https://lichess.org/w1znSDII/black#28,
0UIdY,1k1r2n1/pp6/3b4/R1p4p/3Pp3/P3P3/1P3PPP/3R2K1 w - - 0 28,d4c5 d6h2 g1h2 d8d1,1608,328,100,6,discoveredAttack endgame equality short,https://lichess.org/KGyCWqVE#55,
0UJNb,r1bq1rk1/pppp1ppp/8/2b1p1B1/2BnP3/2NP1N2/PPP1QnPP/R3KR2 w Q - 4 9,e2f2 d4f3 f2f3 d8g5,1477,500,100,0,equality middlegame short,https://lichess.org/Nu8mlSn0#17,
0UQOv,3k4/pR1n4/4p3/2P1p1p1/P5P1/4K2P/8/8 w - - 0 39,e3e4 d7c5 e4e5 c5b7,1566,437,100,2,endgame equality fork short,https://lichess.org/75lZyWYn#77,
0UVi4,r3r1k1/bbpq1pp1/p1p2n1B/P2p4/1P1NP3/2PB1P2/6PP/R2QR1K1 b - - 0 18,g7h6 e4e5,1427,325,100,7,equality middlegame oneMove,https://lichess.org/jhRjTcCM/black#36,
0UpOS,r5k1/P3Rppp/8/6B1/8/7P/1rp2PP1/R5K1 w - - 1 38,e7c7 b2b1 g5c1 b1a1,1319,77,100,249,endgame equality pin short,https://lichess.org/3dpkZWzS#75,
0UrEQ,2r2rk1/p3ppbp/3n1np1/q1NP4/4P3/5P2/P3QBPP/1BR2RK1 w - - 1 20,e2a6 c8c5 a6a5 c5a5,1407,348,100,3,equality middlegame short,https://lichess.org/9hqtQsjh#39,
0Uvyw,3b1rk1/5ppp/4p3/3pP3/b1pP2P1/4PN2/1RPpB2P/6K1 b - - 1 25,d8a5 b2a2 a4c2 a2c2,1412,500,100,6,endgame equality short,https://lichess.org/tkM8ZMbf/black#50,
0UzdH,7R/B3bk2/4rn1p/4pKp1/4P3/7P/8/8 b - - 6 48,f6e8 h8h7 f7g8 f5e6 g8h7 e6e7,2056,237,100,9,deflection endgame equality long,https://lichess.org/MmxFqqp4/black#96,
0V4cc,6rk/p4p1p/p7/3p1q1n/3P3Q/2P1PPPb/PP1N4/1R3RK1 w - - 1 27,f1f2 g8g3 g1h2 f5g6,2021,248,100,5,equality middlegame short,https://lichess.org/CCYo5kJ9#53,
0V67W,2k4r/ppq2p1p/2p5/3r2pb/1P2B3/P4NbP/4QP2/R3R1K1 b - - 1 21,d5d8 f2g3 c7g3 e2g2,1581,500,100,0,equality middlegame short,https://lichess.org/ECJRG0Gs/black#42,
0VFAc,5rk1/5ppp/2p1p3/2PpPn1b/Q4P2/2q2N2/6PP/2B2R1K b - - 1 22,c3c5 c1a3 c5e3 a3f8,1497,500,100,1,equality middlegame short skewer,https://lichess.org/iRgU6M8y/black#44,
0VS5f,8/5pkp/1b2b1p1/p3p3/P7/5P1P/2R3PK/8 b - - 0 34,e6b3 c2b2 b3a4 b2b6,1474,500,100,0,endgame equality short,https://lichess.org/VqoS7rf0/black#68,
0VUJ0,r4r2/p1p1k1p1/1p2p2p/2bq4/4Q3/3P2P1/PPP2P1P/R1B1R1K1 b - - 0 19,d5e4 e1e4,1672,183,100,18,equality middlegame oneMove,https://lichess.org/Zma7J9Mf/black#38,
0Vdu9,2R5/8/7P/8/1r4PK/3k4/2p5/8 w - - 1 57,c8c2 d3c2,1458,360,100,8,endgame equality hangingPiece oneMove rookEndgame,https://lichess.org/s9Y5Qg5j#113,
0VmUj,r2qk2r/pppb1ppp/2n5/1B1pP3/1bPpn3/5N2/PP2QPPP/RNBK3R b kq - 2 9,c6e5 f3e5 d7b5 c4b5,1453,161,100,19,equality hangingPiece opening short,https://lichess.org/h4pQhrCz/black#18,
0W4aZ,8/6k1/R5b1/4r3/4P3/P2K4/8/4B3 w - - 1 50,a6g6 g7g6,777,176,17,47,endgame equality hangingPiece oneMove,https://lichess.org/fgSjJgUT#99,
0W6Vx,2k2r1r/p3b1p1/1p4Pp/3RpP2/q1P4P/P3B3/1P3Q2/1K5R w - - 1 29,e3b6 a7b6 f2b6 f8f6,2308,251,100,6,equality middlegame short,https://lichess.org/wUriPFxg#57,
0WApq,1k1r2r1/npp2Rb1/p2q3p/3Pp3/2P1P1b1/PBNQ4/1B4PP/R5K1 w - - 1 21,a1f1 d6b6 f7f2 b6b3,1573,410,-100,1,equality fork middlegame short,https://lichess.org/nVHWR0lO#41,
0WBbL,r3r1k1/pp2bpp1/1qp2B1p/2n1pb2/3pP3/3P1N2/PPP1BPPP/R1Q1K2R b KQ - 0 15,f5e4 f6e7 e8e7 d3e4,1581,395,100,2,equality intermezzo middlegame short,https://lichess.org/VUvo9URW/black#30,
0WErF,2kr3r/Rpq2np1/4p3/2p2Pb1/1pN5/3P1P1p/1BPQ1P1P/4R1K1 w - - 1 23,f5e6 g5d2 a7a8 c7b8 a8b8 c8b8,1606,500,100,0,equality long middlegame,https://lichess.org/z5nTIcSh#45,
0WFjA,r4k1r/2p2pp1/p2b1q1p/Qp6/3P4/3B1NP1/PP1NKP1P/n3R3 w - - 3 22,e1a1 f6e7 d3e4 d6b4 a5b4 e7b4,1582,500,100,0,equality long middlegame pin trappedPiece,https://lichess.org/1jNRh3jX#43,
0WJBy,rk5r/pp2b1p1/4Bn1p/8/7q/1P3P2/P1Q4P/2R4K b - - 3 32,a7a5 c2c7 b8a7 c7a5,1505,500,100,0,equality fork interference middlegame short,https://lichess.org/WhKGRDip/black#64,
0WLeZ,r3k2r/p4pb1/1q1pb1pp/8/4P3/5P2/PP4PP/1RBQR2K b kq - 3 17,e6a2 d1a4 e8f8 a4a2,1366,187,100,12,equality fork middlegame short,https://lichess.org/WDMsBkCx/black#34,
0WbA3,r1b1kb1r/pp4pp/2p2p2/q3N3/2P5/8/PP1P1PPP/R1BQ1RK1 w kq - 1 12,d1h5 g7g6 f1e1 g6h5,1871,250,100,4,defensiveMove equality middlegame short,https://lichess.org/wxvsnXoL#23,
0Whka,1rbq1r1k/2p4p/1p1p2p1/p2Bp3/3n4/8/PPPQNPPP/2KR3R b - - 9 19,c7c6 e2d4 c6d5 d4c6 d8c7 c6b8,1862,353,100,1,equality fork long middlegame,https://lichess.org/VYp6mirZ/black#38,
0Wmez,8/8/2p4R/pp1pknN1/4p1n1/2N5/PPP1K3/8 w - - 2 47,h6c6 f5d4,1441,454,100,1,endgame equality oneMove,https://lichess.org/P6GPMkI3#93,
0Wotp,1r1Q1b2/k7/pN1p3p/1pp1q1p1/4P3/PP1PB3/6P1/1KR5 w - - 4 31,b6d7 b8d8 d7e5 d6e5,1548,275,100,7,equality middlegame short,https://lichess.org/Ja57kQlg#61,
0WzRz,6k1/1p3pp1/p1r4p/n2N4/8/5P2/6PP/1R4K1 b - - 7 34,b7b5 d5e7 g8f8 e7c6,717,157,100,62,endgame equality fork short,https://lichess.org/Akd8H4O2/black#68,
0XDGk,8/3P1pkp/5Np1/2p5/2P2pP1/7P/p4P2/6K1 w - - 0 33,d7d8q a2a1q g1g2 a1f6,1470,500,100,0,advancedPawn endgame equality promotion short,https://lichess.org/4JbO4IjM#65,
0XEKo,8/8/pB1Q1k2/1p3qp1/5pp1/RPr4P/1r3PK1/8 b - - 0 40,f5e6 b6d4 f6f7 d6e6,1764,239,100,10,endgame equality fork short,https://lichess.org/xJvkodW9/black#80,
0XGZh,8/1k6/1p4p1/2p2p2/Q1Pp1P2/3r4/PP3RK1/4q3 b - - 5 40,d3d2 a4d7,1571,253,100,10,endgame equality oneMove,https://lichess.org/Met3i80j/black#80,
0XPwS,7r/5p2/1p2p1p1/p3k1N1/3n1r2/2RK3P/PP6/7R b - - 10 46,f7f6 g5f7 e5d5 f7h8,1427,437,100,3,endgame equality fork short,https://lichess.org/Dp3f0QYa/black#92,
0XQce,2r2rk1/pq1p1ppp/1p6/4p3/1QP1P3/2P2N2/P2P1PPP/1K1R3R w - - 9 21,f3e5 b7e4 d2d3 e4e5,1500,500,100,1,equality fork middlegame short,https://lichess.org/ei1J5jc2#41,
0XRMd,r2k3r/1pp2pp1/3p2qp/1p1P4/5Pn1/1BP1B3/PP1Q3P/R4R1K w - - 3 20,f1g1 g6e4 d2g2 e4g2 h1g2 g4e3,1560,353,100,2,attraction equality kingsideAttack long middlegame,https://lichess.org/h1kNtlcH#39,
0XW1C,r1bqkb1r/ppp2n2/3p3p/3N1ppQ/2B1P3/3P4/PPP3PP/R1B2RK1 w kq - 2 12,c1g5 h6g5 h5g6 h8h6,1440,500,100,1,equality middlegame short,https://lichess.org/b6G5DBta#23,
0XbaD,r1bqk1nr/pp1p1pbp/2nPp1p1/2N1P3/2P5/1P3P2/PB4PP/R2QKBNR w KQkq - 1 13,f3f4 d8a5 d1d2 a5c5,1821,104,100,44,equality fork opening short,https://lichess.org/xYzJON4h#25,
0XnUN,r4rk1/1b1p1ppp/p4n2/1p2p3/1q2P3/5PN1/P2NQ1PP/R1B1K2R w KQ - 0 16,e1g1 b4d4 e2f2 d4a1 d2b3 a1c3,1435,323,100,6,equality fork long middlegame,https://lichess.org/XyyP9r8E#31,
0Xs5P,r1b1r1k1/pp2qppp/2p5/3pn3/4Q3/1BN5/PPP2PPP/2K1R1NR w - - 0 13,e4f4 e5d3 c2d3 e7e1,972,81,100,124,discoveredAttack equality opening queensideAttack short,https://lichess.org/OHDb3EyK#25,
0XtDa,r1b1k2r/ppp1bppp/8/3PQ3/2P2B2/2N4q/PP2B2P/2KR3n b kq - 0 16,h1f2 e5g7,2046,213,93,15,equality middlegame oneMove,https://lichess.org/ZaAct4kn/black#32,
0Y23D,1r2r1k1/6bb/2q5/2Np2p1/P2Pp1p1/2P1Q1P1/5P2/R3R1K1 b - - 0 30,c6f6 c5d7 f6h6 d7b8,1358,452,100,2,equality fork middlegame short,https://lichess.org/qhPA98uC/black#60,
0YH6h,8/8/7p/4P1pk/8/B4K1P/1p1r4/4R3 w - - 0 61,e5e6 d2d3 f3e4 d3a3,1693,353,100,2,endgame equality fork short,https://lichess.org/biNm7zTO#121,
0YHNv,8/1r6/1p1nN2k/p1pP4/P1P4r/1P6/5PRP/6K1 b - - 3 41,h6h7 e6f8 h7h6 g2g6 h6h5 g6d6 b7g7 g1f1,1535,500,100,6,defensiveMove endgame equality exposedKing fork veryLong,https://lichess.org/9XOBbjXi/black#82,
0YK1C,r3r3/5kpp/p7/5p1q/3P4/2P2b2/1B1Q2PP/R3R2K w - - 0 32,e1e8 a8e8 g2f3 h5f3 d2g2 f3g2 h1g2 e8e2,1672,355,100,4,attraction equality middlegame veryLong,https://lichess.org/O4mKrOVJ#63,
0YY11,8/5p1k/Q2P2pp/2p5/4Pp2/5P2/1r2Bq1P/6RK w - - 0 34,d6d7 b2e2 a6e2 f2e2 d7d8q e2f3,1542,437,100,1,endgame equality long,https://lichess.org/5wuRjDpE#67,
0YiDH,r4rk1/ppp2ppp/3p4/4n3/8/3B2R1/bB3PPP/3R2K1 b - - 3 20,e5d3 g3g7,1429,404,100,5,equality middlegame oneMove,https://lichess.org/ZtKZlNX4/black#40,
0Ylww,r4rk1/pbpnbppp/1pq5/1N1p4/1P1PnN2/P2QPB2/5PPP/R1B2RK1 w - - 7 15,f3e4 d5e4,1595,301,100,5,equality middlegame oneMove,https://lichess.org/NkaoEmXq#29,
0Ym4W,r2k1N2/pppn2Q1/4p3/8/3P4/2K4q/PPP5/RNB5 w - - 5 21,c3c4 b7b5,2345,201,100,10,equality middlegame oneMove,https://lichess.org/J458soPT#41,
0YviA,r2qk2r/1ppb2p1/p2bpn1p/Q3N3/3P4/2N1P3/PP3PPP/R1B1KB1R w KQkq - 2 12,f2f4 b7b6 a5a6 a8a6,1504,118,0,16,equality opening short trappedPiece,https://lichess.org/Rr3HwIQX#23,
0YyNs,3k3r/3q1p2/2p2n1p/2B2Pp1/8/r2B4/P1PQ2PP/R5K1 w - - 2 26,c5a3 d7d4 d2f2 d4a1 d3f1 f6d7,1607,500,100,0,defensiveMove equality fork long middlegame,https://lichess.org/cf36rCMq#51,
0Z3uQ,2krr3/ppp3pp/2p5/4p3/3P1P2/2N1K1PP/P1b3B1/R6R w - - 0 23,d4e5 d8d3 e3e2 d3c3,1075,147,47,32,equality fork middlegame short,https://lichess.org/Bir8M7hS#45,
0ZCCj,5r1k/pp1bqp2/1n2pRpp/4P2N/2rN4/6Q1/PP4PP/4R1K1 b - - 3 24,c4d4 g3e3 h8h7 e3d4,1867,199,100,12,equality middlegame short,https://lichess.org/0FVNvG5s/black#48,
0ZIAs,8/8/p6R/5p2/PP6/3b4/3k1P2/6K1 w - - 3 36,h6a6 d3a6,728,90,92,87,endgame equality hangingPiece oneMove,https://lichess.org/Tzb3CgVT#71,
0ZOgp,R7/P5k1/1K6/4P2p/5p2/7P/r7/8 w - - 0 43,b6b7 f4f3 a8d8 f3f2,1583,354,100,2,advancedPawn endgame equality rookEndgame short,https://lichess.org/EyNPlY2f#85,
0ZQFj,4r1k1/1bq1ppbp/p2p2p1/1p1P4/1Pr1n3/P1NQB2P/3N1PP1/2R2RK1 w - - 0 19,d2e4 f7f5 c3b5 a6b5,2073,243,100,4,equality middlegame short,https://lichess.org/e0qZ9buT#37,
0ZQR8,4q1k1/p4ppp/8/8/1P1pn1P1/P6P/5P2/3QK2R w K - 0 25,d1d4 e4g3 e1d2 g3h1,1509,448,100,1,discoveredAttack endgame equality short,https://lichess.org/U9eyc14d#49,
0ZVN6,8/4qppk/1p1N3p/p7/8/3R3P/2PR1PP1/6K1 w - - 0 33,d6b5 e7e1 g1h2 e1e5 g2g3 e5b5,1738,338,100,9,endgame equality fork long,https://lichess.org/2T8WNiCy#65,
0Zb50,2qr2k1/5p1p/RQ2n1p1/1p6/8/1P6/PP4PP/5RK1 w - - 0 24,b6b5 e6c7 b5c4 c7a6,1607,337,100,5,endgame equality fork short,https://lichess.org/0MjNnKAW#47,
0Zpry,r4rk1/pb3p2/1pn3p1/1Q1P1qBp/3b4/2N2B1P/PP4P1/R3RK2 b - - 2 21,f5g5 d5c6 g5b5 c3b5,1506,500,100,0,equality middlegame short,https://lichess.org/14eEMRvu/black#42,
0ZqNy,8/r4p2/5K2/8/P7/2R3k1/7p/8 b - - 2 55,g3f4 c3h3 a7a4 h3h2,1573,167,100,22,endgame equality rookEndgame short,https://lichess.org/iiZrnYd8/black#110,
0Zsf8,8/6kp/8/2p2KPP/1pP5/1Pb5/8/8 b - - 0 37,h7h6 g5g6 c3a1 f5e6,1587,438,100,2,bishopEndgame defensiveMove endgame equality short,https://lichess.org/kJTehrrI/black#74,
0ZuQD,2r3r1/ppb2p2/2p1pp1k/2Q5/3P2R1/2P1N3/1q3PPP/3R2K1 w - - 2 34,g4g8 c8g8 c5e7 c7h2,1473,500,100,0,equality middlegame short,https://lichess.org/bfaaASLT#67,
0ZyYX,8/5p1p/Q5p1/2kr4/2P5/P7/KP3PqP/8 b - - 0 44,d5e5 b2b4 c5d4 a6d6 d4c4 d6e5,2064,194,89,16,deflection endgame equality long,https://lichess.org/lPsw2Vp8/black#88,
0aCHW,4r1k1/p1p1qppp/1p6/3Pnb2/2PQ4/4B3/P1P1RPPP/1R4K1 w - - 3 23,e3f4 e5f3 g2f3 e7e2,1550,392,100,2,discoveredAttack equality kingsideAttack middlegame short,https://lichess.org/TyxIddNH#45,
0aHG2,r1q2rk1/pp4bp/5np1/4Q3/6P1/1NP1P2P/PP3P2/R3K2R b KQ - 0 22,f6g4 e5d5 g8h8 h3g4,1698,283,100,4,equality intermezzo middlegame short,https://lichess.org/eo6toKTD/black#44,
0aOgc,8/4p3/3p4/2pP4/2P1p2p/2K1Pr1k/5P2/7R b - - 0 40,h3g2 h1h4 f3f2 h4e4,1586,500,100,0,endgame equality rookEndgame short,https://lichess.org/FU6m18WC/black#80,
0aYYm,8/8/8/5p1k/2pK3P/P7/8/8 b - - 3 48,h5h4 a3a4 c4c3 d4c3,2124,161,90,26,endgame equality pawnEndgame quietMove short,https://lichess.org/iCRCBzgE/black#96,
0aYff,2k1r2r/p1pp2pp/1p6/4PP2/5Pn1/P1NB1bP1/1PPBRb2/2KR4 w - - 7 21,e2f2 g4f2 d3a6 f3b7,2373,268,40,4,equality hangingPiece middlegame short,https://lichess.org/qvMaCJOO#41,
0aaOY,3r2k1/5R1p/6p1/p4p2/1q1p1P1Q/7P/P1p3P1/4R2K b - - 0 35,g8f7 h4h7 f7f6 h7h4,1601,500,100,0,endgame equality short,https://lichess.org/LYC9GFrV/black#70,
0avJN,8/p3k3/2R1B3/1K6/1PP3P1/r3b3/8/8 w - - 3 42,c6a6 a3a6 b5a6 e7e6,1445,455,100,3,endgame equality short,https://lichess.org/NFRDtIvt#83,
0axFg,6k1/7p/8/3p1pN1/3b4/7P/PPP3P1/2K5 w - - 0 30,c2c3 d4e3 c1c2 e3g5,915,122,100,59,endgame equality fork short,https://lichess.org/Z0U32QST#59,
0ayDn,5rk1/5qbp/2p1p2n/R1NpP1p1/2bQ2P1/2P1RN2/5PKP/8 w - - 5 27,h2h3 c4e2 g2g1 e2f3,1448,500,100,2,equality middlegame short,https://lichess.org/IorcRrTj#53,
0b0NE,4rrk1/ppp5/1qn4p/4P3/3P2pP/P3Q3/1P3BP1/1K1RR3 w - - 0 30,e3h6 f8f2 h6g6 g8f8 e1e2 f2e2,1607,500,100,2,equality hangingPiece long middlegame,https://lichess.org/Ry7hwx2b#59,
0b5oa,5r2/rbkNbpp1/2np3p/p3pP1n/1p2P3/1P1P3P/RBPNQ1P1/R6K w - - 3 34,d7f8 h5g3 h1h2 g3e2,1591,258,100,7,equality fork middlegame short,https://lichess.org/jYUctynD#67,
0beEW,r2q1rk1/pp1nb1pp/2pp1n2/6B1/2PQ4/2N3P1/PP2NPBP/3K3R b - - 2 15,f6g4 g5e7 d8e7 d4g4,1968,146,100,34,equality middlegame short,https://lichess.org/UCoCPCyK/black#30,
0bhPF,r2nk2r/1pp1qn1p/p3b1pb/2PQ1p2/1P1PpN2/P3P2P/2BB1PPN/R3R1K1 b kq - 2 19,e6d5 f4d5 e7h4 d5c7 e8e7 c7a8,1419,500,100,1,equality exposedKing fork long middlegame,https://lichess.org/whBDAoVu/black#38,
0bzvL,r1bq1rk1/4ppb1/p2p2pp/1ppP4/2P2PPR/2NBP3/PPQ3P1/2K4R w - - 0 19,h4h6 g7h6 h1h6 g8g7,1579,500,100,0,equality middlegame short,https://lichess.org/0Mbpm41h#37,
0c4Qo,rnbq1knr/pppp2pp/8/2b1Q3/4P3/8/PPPP1PPP/RNB1K1NR b KQ - 0 5,c5f2 e1f2,1424,389,100,2,equality hangingPiece oneMove opening,https://lichess.org/TFGF02w5/black#10,
0c4k0,1r4k1/5pp1/7p/BPq5/6P1/5Q1P/5P2/1R4K1 w - - 3 32,f3c6 c5c6 b5c6 b8b1,1275,352,100,7,endgame equality short,https://lichess.org/jelonlEP#63,
0c5Pc,r2q1rk1/p3b1pp/2np4/1pp5/7P/P1P1BP2/1PPQ1P2/2K1R2R b - - 0 16,f8f3 d2d5 f3f7 d5c6,1560,436,100,1,equality fork middlegame short,https://lichess.org/QK7nvDqD/black#32,
0c6Kx,8/4kppp/1p2p3/1N6/PP3R2/3b2nP/5bPK/8 b - - 8 33,g3e2 f4f2 d3b5 a4b5,1529,438,100,1,endgame equality hangingPiece short,https://lichess.org/u6SA4qhP/black#66,
0cBPC,5Q2/8/7k/6q1/4b2p/6rP/6P1/6RK b - - 3 55,g5g7 f8f4 g7g5 f4e4,1602,405,100,2,endgame equality fork short,https://lichess.org/2ttcT9y2/black#110,
0cLPe,4r1k1/2r2p1p/3q2p1/pbNp4/2nP4/1P1B3P/4QPP1/R3R1K1 w - - 1 28,e2e8 b5e8 e1e8 g8g7,1639,97,0,29,equality middlegame short,https://lichess.org/l3ws0GJi#55,
0cMGY,rnbq2kr/p4ppp/4pn2/2Bp2N1/8/2P1P3/PP3PPP/R2QKB1R w KQ - 0 14,f1d3 f6d7 g5e6 f7e6,1442,500,100,1,equality opening short,https://lichess.org/VMOEOoGR#27,
0cP8F,3r4/1pk3pp/p1nr4/8/5Q2/2P3P1/PP3PKP/3R4 w - - 5 24,c3c4 g7g5 f4g5 d6d1,1610,439,100,2,endgame equality short,https://lichess.org/hxSwSIGG#47,
0cdmn,5rk1/p4p1p/3PpQp1/8/P3B1R1/4q3/6PP/2r2R1K w - - 2 33,g4f4 c1f1 f4f1 e3e4,1611,319,100,3,equality middlegame short,https://lichess.org/KEOYeOcM#65,
0czRr,r2qk2r/npp1bnp1/p3p3/Pb2PpP1/1PBP1P1p/5N1P/4Q3/RNB2RK1 w kq - 1 19,c4b5 a7b5,1566,298,100,9,equality middlegame oneMove,https://lichess.org/ixWCXC4Z#37,
0d9TB,rn1qkb1r/ppp2Bpp/5n2/8/4ppb1/3P1N2/PPP3PP/RNBQ1RK1 b kq - 0 8,e8f7 f3e5 f7e8 e5g4,1439,500,100,0,equality opening short,https://lichess.org/Nn3zMfw3/black#16,
0dEbd,2r2rk1/1p2pp2/p5p1/R7/4P2Q/NqP2P2/1P4PP/3R2K1 w - - 0 32,d1d2 b3b6 g1f1 b6a5,1608,500,100,0,equality fork middlegame short,https://lichess.org/DWLok3Eo#63,
0dHHy,2b1rr1k/p2Q1p2/1p5q/2p5/P2pP3/3P3P/1PP2NPK/R4R2 w - - 1 25,f2g4 h6h5 d7d6 c8g4,1649,353,100,2,equality middlegame pin short,https://lichess.org/pqfZIB4s#49,
0dJpo,rr4k1/3n1pp1/2q2b1p/pppN4/3PpN2/P2bP1P1/3Q1PBP/R3R1K1 w - - 0 21,d2d3 e4d3 d5e7 f6e7,1585,500,100,0,equality middlegame short,https://lichess.org/JdXhHnWK#41,
